customer_id,segment,campaign,channel,variant,sent_date,opened,clicked,responded,converted,campaign_cost,revenue,age,tenure_months,monthly_balance
270,Student,Personal Loan,Call Center,A,2024-11-17,1,1,1,0,2.62,0.0,43,16,5000
271,Retail,Wealth Advisory,Email,A,2024-06-08,0,0,0,0,0.35,0.0,63,55,31800
272,Retail,Wealth Advisory,Call Center,A,2024-12-01,0,0,0,0,2.56,0.0,34,17,31085
273,Retail,Insurance Cross-Sell,SMS,B,2025-05-22,0,0,0,0,0.24,0.0,45,58,6072
274,Retail,Insurance Cross-Sell,Email,B,2024-09-12,0,0,0,0,0.29,0.0,61,6,5000
275,Premier,Savings Account,Call Center,B,2025-03-22,1,1,1,0,2.71,0.0,45,41,541399
276,Premier,Savings Account,Email,B,2025-05-04,0,0,0,0,0.34,0.0,60,22,52989
277,Premier,Wealth Advisory,Mobile App,A,2025-03-13,0,0,0,0,0.28,0.0,33,71,75348
278,Premier,Wealth Advisory,Mobile App,A,2024-09-12,1,0,0,0,0.32,0.0,38,13,11630
279,Student,Wealth Advisory,SMS,A,2024-07-21,0,0,0,0,0.25,0.0,57,191,5000
280,Retail,Wealth Advisory,Mobile App,A,2024-06-02,0,0,0,0,0.18,0.0,58,41,8137
281,Premier,Insurance Cross-Sell,SMS,A,2025-05-31,0,0,0,0,0.29,0.0,55,29,5000
282,Premier,Personal Loan,Email,B,2024-10-30,0,0,0,0,0.23,0.0,54,1,20474
283,Retail,Personal Loan,Mobile App,B,2025-03-02,0,0,0,0,0.2,0.0,44,2,5000
284,Student,Credit Card Upgrade,Call Center,B,2025-05-09,0,0,0,0,2.67,0.0,26,111,44333
285,Retail,Savings Account,SMS,A,2024-11-30,1,0,0,0,0.14,0.0,33,21,41277
286,Retail,Credit Card Upgrade,Call Center,A,2025-04-22,0,0,0,0,2.59,0.0,29,4,13434
287,Student,Savings Account,SMS,A,2024-10-23,1,0,0,0,0.13,0.0,56,240,33990
288,Retail,Savings Account,SMS,B,2025-04-17,1,0,0,0,0.26,0.0,27,76,133237
289,Premier,Personal Loan,Mobile App,B,2024-09-22,0,0,0,0,0.26,0.0,18,26,5000
290,Student,Savings Account,Email,A,2024-09-09,1,1,0,0,0.21,0.0,45,17,235078
291,Mass Affluent,Credit Card Upgrade,Call Center,A,2025-03-29,1,0,0,0,2.68,0.0,43,148,27617
292,Premier,Credit Card Upgrade,Mobile App,B,2024-08-17,0,0,0,0,0.32,0.0,50,18,48175
293,Retail,Wealth Advisory,Call Center,A,2025-03-21,0,0,0,0,2.62,0.0,55,235,94433
294,Premier,Personal Loan,SMS,B,2024-11-09,0,0,0,0,0.25,0.0,42,196,38343
295,Retail,Credit Card Upgrade,Call Center,A,2024-06-04,0,0,0,0,2.66,0.0,36,73,24843
296,Premier,Savings Account,Mobile App,A,2024-06-22,0,0,0,0,0.2,0.0,41,93,11268
297,Salary,Wealth Advisory,SMS,B,2025-05-07,0,0,0,0,0.2,0.0,46,2,21077
298,Retail,Credit Card Upgrade,Call Center,B,2024-11-12,0,0,0,0,2.71,0.0,35,23,16497
299,Premier,Wealth Advisory,SMS,A,2025-05-03,0,0,0,0,0.14,0.0,34,10,36537
300,Student,Credit Card Upgrade,SMS,A,2024-11-05,0,0,0,0,0.19,0.0,57,10,35403
301,Retail,Credit Card Upgrade,Email,B,2024-12-31,0,0,0,0,0.22,0.0,46,3,49450
302,Student,Savings Account,Call Center,A,2024-12-17,0,0,0,0,2.68,0.0,33,24,93152
303,Student,Savings Account,Email,A,2024-10-22,0,0,0,0,0.21,0.0,34,5,220050
304,Premier,Wealth Advisory,Email,B,2024-07-15,1,1,1,0,0.23,0.0,44,45,217284
305,Student,Wealth Advisory,Email,A,2024-06-29,0,0,0,0,0.27,0.0,19,27,11430
306,Salary,Insurance Cross-Sell,SMS,A,2025-04-15,0,0,0,0,0.13,0.0,46,32,98620
307,Student,Savings Account,Email,A,2024-07-09,0,0,0,0,0.22,0.0,41,4,91870
308,Premier,Personal Loan,Mobile App,A,2025-03-10,0,0,0,0,0.3,0.0,41,57,20936
309,Student,Wealth Advisory,Email,A,2024-10-23,1,1,1,0,0.3,0.0,34,101,52975
310,Student,Personal Loan,Mobile App,A,2024-09-15,0,0,0,0,0.18,0.0,35,20,206235
311,Premier,Savings Account,Email,B,2024-12-12,1,1,0,0,0.24,0.0,44,7,5000
312,Salary,Credit Card Upgrade,Email,B,2025-04-17,0,0,0,0,0.22,0.0,23,4,71705
313,Mass Affluent,Credit Card Upgrade,Mobile App,A,2024-11-12,1,0,0,0,0.21,0.0,41,17,40044
314,Student,Insurance Cross-Sell,Email,A,2024-10-29,0,0,0,0,0.27,0.0,40,31,22772
315,Salary,Wealth Advisory,Email,B,2025-04-27,0,0,0,0,0.3,0.0,45,19,27911
316,Student,Wealth Advisory,Call Center,B,2025-02-22,1,0,0,0,2.72,0.0,30,29,6231
317,Premier,Personal Loan,Email,A,2025-02-23,0,0,0,0,0.35,0.0,45,28,28077
318,Premier,Credit Card Upgrade,Email,B,2024-07-23,0,0,0,0,0.22,0.0,47,33,55691
319,Premier,Credit Card Upgrade,Email,B,2024-12-16,0,0,0,0,0.34,0.0,50,40,207368
320,Mass Affluent,Personal Loan,Email,B,2025-05-30,0,0,0,0,0.3,0.0,42,47,19574
321,Student,Savings Account,Email,A,2025-04-20,0,0,0,0,0.29,0.0,36,64,5234
322,Premier,Wealth Advisory,Mobile App,B,2025-02-15,0,0,0,0,0.25,0.0,46,39,102961
323,Retail,Wealth Advisory,Email,A,2025-02-23,1,1,0,0,0.26,0.0,50,56,14880
324,Student,Personal Loan,Email,A,2025-02-25,0,0,0,0,0.22,0.0,36,48,8110
325,Premier,Insurance Cross-Sell,Call Center,A,2025-05-03,0,0,0,0,2.65,0.0,18,13,17541
326,Mass Affluent,Wealth Advisory,SMS,A,2025-03-12,0,0,0,0,0.28,0.0,48,186,5000
327,Retail,Savings Account,Email,B,2024-07-13,0,0,0,0,0.31,0.0,54,115,19362
328,Salary,Wealth Advisory,SMS,B,2025-05-23,0,0,0,0,0.26,0.0,32,85,51473
329,Retail,Personal Loan,Email,B,2025-05-10,0,0,0,0,0.21,0.0,55,206,36134
330,Retail,Personal Loan,SMS,A,2024-08-08,0,0,0,0,0.15,0.0,48,5,41581
331,Retail,Personal Loan,SMS,A,2024-08-08,0,0,0,0,0.25,0.0,19,6,5000
332,Salary,Wealth Advisory,Call Center,B,2025-02-16,0,0,0,0,2.69,0.0,59,70,54864
333,Premier,Credit Card Upgrade,Email,A,2024-08-20,1,1,0,0,0.28,0.0,51,67,18483
334,Retail,Credit Card Upgrade,Mobile App,B,2025-03-02,0,0,0,0,0.31,0.0,38,33,15921
335,Premier,Credit Card Upgrade,Email,A,2024-06-25,1,0,0,0,0.24,0.0,55,50,73454
336,Student,Credit Card Upgrade,SMS,A,2024-06-11,1,0,0,0,0.19,0.0,48,34,12868
337,Premier,Insurance Cross-Sell,Email,A,2025-04-07,1,0,0,0,0.2,0.0,31,36,5000
338,Retail,Wealth Advisory,SMS,A,2025-02-04,0,0,0,0,0.17,0.0,50,53,5803
339,Retail,Savings Account,SMS,B,2024-12-27,1,0,0,0,0.12,0.0,30,71,30250
340,Student,Credit Card Upgrade,Call Center,A,2025-01-04,1,0,0,0,2.72,0.0,40,66,109150
341,Mass Affluent,Savings Account,Call Center,A,2024-11-29,1,1,1,0,2.54,0.0,45,189,5000
342,Student,Savings Account,SMS,B,2025-03-07,0,0,0,0,0.13,0.0,59,99,11538
343,Mass Affluent,Credit Card Upgrade,Email,A,2025-04-17,1,0,0,0,0.28,0.0,48,4,12549
344,Salary,Savings Account,SMS,A,2024-11-11,0,0,0,0,0.3,0.0,33,111,5333
345,Retail,Personal Loan,Mobile App,B,2024-09-07,0,0,0,0,0.19,0.0,18,22,106784
346,Salary,Wealth Advisory,Email,B,2024-09-03,1,1,1,0,0.35,0.0,39,67,5000
347,Retail,Wealth Advisory,SMS,A,2025-02-28,0,0,0,0,0.17,0.0,75,67,5000
348,Premier,Credit Card Upgrade,Email,A,2024-10-27,0,0,0,0,0.27,0.0,62,6,10031
349,Premier,Personal Loan,Email,A,2024-12-03,0,0,0,0,0.24,0.0,30,184,12520
350,Student,Wealth Advisory,Email,A,2024-06-25,0,0,0,0,0.22,0.0,67,22,7450
351,Salary,Savings Account,Call Center,A,2024-07-20,0,0,0,0,2.7,0.0,60,159,6376
352,Retail,Insurance Cross-Sell,Email,A,2024-09-17,0,0,0,0,0.32,0.0,32,37,39216
353,Salary,Wealth Advisory,Email,B,2025-03-17,1,1,1,0,0.3,0.0,75,26,54550
354,Retail,Credit Card Upgrade,Call Center,A,2025-05-02,0,0,0,0,2.58,0.0,37,4,7770
355,Mass Affluent,Credit Card Upgrade,SMS,B,2024-11-30,0,0,0,0,0.25,0.0,57,169,6515
356,Mass Affluent,Wealth Advisory,Mobile App,B,2024-11-05,1,0,0,0,0.2,0.0,18,18,5000
357,Student,Credit Card Upgrade,Email,A,2024-08-31,0,0,0,0,0.32,0.0,24,50,78813
358,Student,Savings Account,SMS,B,2024-12-15,0,0,0,0,0.12,0.0,52,20,14067
359,Mass Affluent,Insurance Cross-Sell,Email,B,2024-12-09,0,0,0,0,0.24,0.0,42,30,14618
360,Retail,Savings Account,SMS,A,2025-04-26,0,0,0,0,0.16,0.0,53,4,160100
361,Student,Personal Loan,SMS,A,2025-04-11,1,0,0,0,0.24,0.0,62,4,69869
362,Premier,Wealth Advisory,SMS,A,2025-04-02,0,0,0,0,0.23,0.0,28,2,7098
363,Retail,Savings Account,SMS,A,2025-05-08,1,1,1,0,0.16,0.0,42,17,20708
364,Retail,Savings Account,Mobile App,B,2024-12-28,0,0,0,0,0.21,0.0,51,40,46950
365,Student,Insurance Cross-Sell,SMS,B,2025-02-15,0,0,0,0,0.15,0.0,58,62,14263
366,Retail,Personal Loan,SMS,B,2024-07-12,0,0,0,0,0.27,0.0,24,55,5000
367,Premier,Insurance Cross-Sell,Email,A,2024-12-31,1,0,0,0,0.33,0.0,20,31,21490
368,Retail,Insurance Cross-Sell,Call Center,A,2025-01-14,0,0,0,0,2.7,0.0,44,4,5000
369,Premier,Credit Card Upgrade,Email,B,2024-10-18,1,0,0,0,0.31,0.0,63,42,51501
370,Student,Credit Card Upgrade,SMS,B,2024-07-17,0,0,0,0,0.28,0.0,44,70,5000
371,Premier,Credit Card Upgrade,Email,B,2025-02-21,0,0,0,0,0.27,0.0,28,6,26565
372,Salary,Credit Card Upgrade,Call Center,B,2025-01-15,1,0,0,0,2.56,0.0,32,16,10518
373,Premier,Credit Card Upgrade,Call Center,A,2025-01-07,0,0,0,0,2.69,0.0,37,45,20987
374,Retail,Wealth Advisory,Email,A,2024-09-16,0,0,0,0,0.35,0.0,18,20,5986
375,Salary,Credit Card Upgrade,Mobile App,A,2024-11-07,0,0,0,0,0.3,0.0,41,44,20353
376,Premier,Personal Loan,Email,A,2024-06-13,1,0,0,0,0.27,0.0,31,56,62599
377,Salary,Wealth Advisory,Email,B,2025-01-23,0,0,0,0,0.36,0.0,41,10,14966
378,Retail,Credit Card Upgrade,Mobile App,B,2024-09-28,0,0,0,0,0.22,0.0,66,62,24347
379,Student,Wealth Advisory,Email,A,2025-02-20,0,0,0,0,0.29,0.0,58,67,5000
380,Retail,Personal Loan,Email,B,2024-10-24,1,0,0,0,0.21,0.0,51,24,256686
381,Retail,Credit Card Upgrade,SMS,A,2025-04-01,0,0,0,0,0.2,0.0,35,240,137417
382,Mass Affluent,Wealth Advisory,Mobile App,B,2025-02-27,0,0,0,0,0.32,0.0,53,28,120523
383,Retail,Wealth Advisory,Email,A,2025-04-23,0,0,0,0,0.21,0.0,23,12,5000
384,Premier,Insurance Cross-Sell,Email,B,2024-08-23,1,0,0,0,0.35,0.0,29,133,5000
385,Retail,Wealth Advisory,Email,A,2025-03-28,0,0,0,0,0.36,0.0,37,64,13142
386,Premier,Wealth Advisory,Email,B,2024-12-29,1,0,0,0,0.3,0.0,56,167,44576
387,Retail,Personal Loan,Email,B,2024-07-23,0,0,0,0,0.35,0.0,31,11,88021
388,Salary,Credit Card Upgrade,Call Center,A,2025-01-14,0,0,0,0,2.55,0.0,44,19,5000
389,Retail,Wealth Advisory,Email,B,2025-05-11,0,0,0,0,0.21,0.0,24,26,8844
390,Retail,Wealth Advisory,SMS,B,2024-10-14,0,0,0,0,0.15,0.0,52,4,5000
391,Retail,Insurance Cross-Sell,Call Center,B,2024-07-10,1,0,0,0,2.58,0.0,49,15,8307
392,Retail,Personal Loan,SMS,B,2024-08-16,0,0,0,0,0.17,0.0,60,1,93805
393,Premier,Personal Loan,Email,A,2024-12-04,1,0,0,0,0.31,0.0,40,1,87474
394,Premier,Wealth Advisory,SMS,A,2024-07-30,1,0,0,0,0.19,0.0,55,67,10195
395,Premier,Personal Loan,Call Center,B,2025-05-14,0,0,0,0,2.71,0.0,19,86,108303
396,Student,Insurance Cross-Sell,Email,B,2024-12-16,0,0,0,0,0.31,0.0,27,89,13700
397,Retail,Insurance Cross-Sell,Email,A,2025-03-24,1,0,0,0,0.25,0.0,34,11,11193
398,Premier,Savings Account,Email,A,2024-06-09,1,1,0,0,0.23,0.0,27,4,48329
399,Premier,Wealth Advisory,SMS,A,2025-03-25,0,0,0,0,0.23,0.0,41,11,5828
400,Retail,Wealth Advisory,Email,B,2025-02-01,0,0,0,0,0.23,0.0,60,43,210572
401,Retail,Credit Card Upgrade,Mobile App,A,2024-06-09,0,0,0,0,0.28,0.0,39,29,7506
402,Student,Insurance Cross-Sell,SMS,A,2025-02-28,0,0,0,0,0.22,0.0,36,20,123704
403,Student,Savings Account,SMS,B,2025-05-14,1,0,0,0,0.19,0.0,61,15,164929
404,Salary,Wealth Advisory,Mobile App,B,2025-04-15,1,0,0,0,0.16,0.0,23,68,5000
405,Retail,Personal Loan,Email,B,2025-04-05,0,0,0,0,0.36,0.0,38,109,123664
406,Retail,Insurance Cross-Sell,Mobile App,A,2025-01-02,0,0,0,0,0.3,0.0,31,175,25109
407,Mass Affluent,Personal Loan,SMS,A,2024-09-04,0,0,0,0,0.28,0.0,43,91,14663
408,Student,Credit Card Upgrade,SMS,B,2024-08-19,0,0,0,0,0.29,0.0,35,140,5000
409,Mass Affluent,Insurance Cross-Sell,Email,B,2025-02-17,0,0,0,0,0.29,0.0,21,48,15932
410,Retail,Credit Card Upgrade,SMS,A,2025-05-05,0,0,0,0,0.21,0.0,38,240,6839
411,Student,Personal Loan,SMS,B,2024-08-01,1,1,1,0,0.25,0.0,36,240,5589
412,Retail,Insurance Cross-Sell,SMS,A,2025-03-27,0,0,0,0,0.25,0.0,37,41,222895
413,Salary,Insurance Cross-Sell,Email,B,2024-07-20,0,0,0,0,0.19,0.0,22,57,38515
414,Premier,Savings Account,Email,A,2024-12-02,0,0,0,0,0.35,0.0,45,17,7558
415,Premier,Wealth Advisory,SMS,A,2024-12-27,0,0,0,0,0.29,0.0,48,19,32968
416,Mass Affluent,Savings Account,SMS,A,2024-09-28,0,0,0,0,0.16,0.0,41,18,9644
417,Retail,Personal Loan,SMS,A,2024-10-29,0,0,0,0,0.27,0.0,36,240,85207
418,Student,Personal Loan,SMS,B,2024-07-01,0,0,0,0,0.3,0.0,30,1,39528
419,Retail,Wealth Advisory,Email,A,2025-03-18,0,0,0,0,0.23,0.0,34,43,20824
420,Premier,Wealth Advisory,Email,A,2024-09-15,1,1,1,1,0.3,327.83,61,32,24364
421,Retail,Wealth Advisory,SMS,B,2025-01-09,0,0,0,0,0.23,0.0,35,3,5000
422,Retail,Wealth Advisory,SMS,B,2024-10-06,0,0,0,0,0.13,0.0,42,62,15716
423,Student,Credit Card Upgrade,SMS,B,2024-06-26,0,0,0,0,0.22,0.0,43,23,137163
424,Retail,Savings Account,Call Center,A,2025-03-15,1,0,0,0,2.58,0.0,28,25,5301
425,Retail,Credit Card Upgrade,Mobile App,B,2024-07-04,0,0,0,0,0.34,0.0,34,31,76300
426,Salary,Savings Account,Email,A,2025-02-15,0,0,0,0,0.24,0.0,45,114,59484
427,Premier,Savings Account,SMS,B,2024-11-04,0,0,0,0,0.29,0.0,32,184,9371
428,Premier,Insurance Cross-Sell,SMS,A,2024-12-23,1,1,1,0,0.13,0.0,30,117,779638
429,Salary,Personal Loan,Email,A,2025-01-08,1,1,1,0,0.2,0.0,18,23,35883
430,Premier,Credit Card Upgrade,Call Center,B,2024-10-21,0,0,0,0,2.62,0.0,51,33,29532
431,Salary,Credit Card Upgrade,SMS,B,2025-02-01,0,0,0,0,0.19,0.0,32,9,97567
432,Retail,Wealth Advisory,Mobile App,B,2025-01-03,0,0,0,0,0.34,0.0,28,56,5000
433,Mass Affluent,Wealth Advisory,Call Center,A,2024-06-07,1,0,0,0,2.56,0.0,40,14,555268
434,Mass Affluent,Credit Card Upgrade,Email,A,2024-11-07,0,0,0,0,0.3,0.0,46,51,29200
435,Salary,Credit Card Upgrade,Email,B,2025-01-04,0,0,0,0,0.34,0.0,34,71,5000
436,Retail,Wealth Advisory,Email,A,2025-04-13,0,0,0,0,0.19,0.0,65,16,262788
437,Student,Credit Card Upgrade,Email,B,2024-07-31,0,0,0,0,0.19,0.0,60,1,47001
438,Salary,Wealth Advisory,Email,A,2024-07-02,0,0,0,0,0.24,0.0,39,45,43569
439,Premier,Wealth Advisory,Call Center,A,2024-08-12,1,1,0,0,2.68,0.0,46,22,120954
440,Retail,Credit Card Upgrade,Call Center,B,2025-05-19,0,0,0,0,2.71,0.0,18,23,5000
441,Retail,Credit Card Upgrade,Mobile App,A,2024-09-21,0,0,0,0,0.21,0.0,49,8,14004
442,Premier,Insurance Cross-Sell,Mobile App,B,2024-07-21,0,0,0,0,0.28,0.0,44,38,68034
443,Retail,Personal Loan,Email,A,2024-07-03,1,0,0,0,0.37,0.0,18,56,18143
444,Student,Personal Loan,SMS,B,2025-04-13,1,1,1,0,0.16,0.0,35,47,22755
445,Premier,Wealth Advisory,Email,B,2025-03-20,0,0,0,0,0.2,0.0,19,95,41885
446,Retail,Insurance Cross-Sell,Email,A,2025-05-05,1,0,0,0,0.29,0.0,53,27,5000
447,Student,Insurance Cross-Sell,Email,A,2024-10-15,0,0,0,0,0.35,0.0,23,14,5000
448,Retail,Wealth Advisory,SMS,B,2024-12-30,0,0,0,0,0.25,0.0,18,37,111464
449,Student,Personal Loan,Email,A,2025-04-19,0,0,0,0,0.21,0.0,27,6,8655
450,Mass Affluent,Credit Card Upgrade,Email,A,2024-11-30,0,0,0,0,0.37,0.0,38,65,5000
451,Student,Wealth Advisory,SMS,B,2025-05-16,0,0,0,0,0.13,0.0,39,32,23033
452,Retail,Savings Account,SMS,A,2025-01-26,0,0,0,0,0.16,0.0,29,110,15325
453,Mass Affluent,Savings Account,Email,A,2025-03-14,0,0,0,0,0.35,0.0,40,1,139935
454,Premier,Insurance Cross-Sell,Email,B,2024-07-22,0,0,0,0,0.33,0.0,30,42,30013
455,Premier,Credit Card Upgrade,Call Center,A,2024-07-25,1,0,0,0,2.62,0.0,43,115,14576
456,Premier,Savings Account,Email,A,2024-08-28,0,0,0,0,0.31,0.0,50,23,14201
457,Retail,Credit Card Upgrade,Mobile App,A,2024-12-15,0,0,0,0,0.24,0.0,41,43,16783
458,Retail,Savings Account,Email,B,2024-09-26,0,0,0,0,0.33,0.0,37,101,10909
459,Salary,Credit Card Upgrade,SMS,B,2025-01-15,1,1,0,0,0.21,0.0,40,18,149772
460,Retail,Credit Card Upgrade,Mobile App,B,2024-06-01,0,0,0,0,0.3,0.0,28,161,30996
461,Premier,Credit Card Upgrade,Mobile App,B,2025-01-30,1,1,1,0,0.32,0.0,52,1,30548
462,Student,Wealth Advisory,Email,A,2025-01-27,0,0,0,0,0.34,0.0,40,35,8598
463,Retail,Wealth Advisory,Email,B,2024-08-08,0,0,0,0,0.32,0.0,60,38,10567
464,Salary,Savings Account,Mobile App,A,2024-11-15,0,0,0,0,0.25,0.0,67,13,43534
465,Salary,Insurance Cross-Sell,SMS,A,2024-08-05,0,0,0,0,0.14,0.0,20,1,9976
466,Retail,Personal Loan,Mobile App,A,2025-03-06,0,0,0,0,0.32,0.0,49,73,6396
467,Premier,Personal Loan,Mobile App,B,2025-01-20,0,0,0,0,0.25,0.0,36,67,199225
468,Retail,Insurance Cross-Sell,SMS,A,2024-06-20,0,0,0,0,0.27,0.0,43,58,9235
469,Premier,Personal Loan,Call Center,A,2024-10-11,0,0,0,0,2.54,0.0,39,87,41137
470,Premier,Insurance Cross-Sell,SMS,B,2025-01-18,0,0,0,0,0.2,0.0,23,55,18516
471,Retail,Credit Card Upgrade,Mobile App,A,2024-10-01,0,0,0,0,0.34,0.0,49,66,19329
472,Student,Insurance Cross-Sell,Mobile App,A,2024-08-19,0,0,0,0,0.3,0.0,31,107,102694
473,Retail,Credit Card Upgrade,SMS,B,2025-03-12,0,0,0,0,0.15,0.0,61,4,333516
474,Premier,Insurance Cross-Sell,SMS,A,2025-05-26,0,0,0,0,0.13,0.0,37,99,99632
475,Salary,Savings Account,Mobile App,B,2024-07-06,0,0,0,0,0.25,0.0,43,19,7162
476,Retail,Insurance Cross-Sell,SMS,B,2024-06-19,0,0,0,0,0.22,0.0,48,47,27756
477,Retail,Credit Card Upgrade,SMS,A,2025-01-11,0,0,0,0,0.17,0.0,47,7,62316
478,Retail,Savings Account,Mobile App,B,2025-05-28,0,0,0,0,0.32,0.0,49,25,51089
479,Premier,Insurance Cross-Sell,Email,A,2024-06-14,1,1,1,0,0.19,0.0,50,4,25648
480,Salary,Savings Account,Email,A,2025-03-05,0,0,0,0,0.37,0.0,38,30,52198
481,Premier,Wealth Advisory,Email,B,2025-01-14,1,1,0,0,0.36,0.0,35,19,5000
482,Premier,Wealth Advisory,SMS,B,2024-11-17,0,0,0,0,0.2,0.0,50,147,18782
483,Mass Affluent,Savings Account,Call Center,B,2024-07-07,0,0,0,0,2.59,0.0,42,19,24562
484,Premier,Wealth Advisory,SMS,B,2024-11-30,0,0,0,0,0.21,0.0,30,5,6087
485,Mass Affluent,Savings Account,Call Center,B,2025-04-16,1,1,1,0,2.55,0.0,41,3,8872
486,Salary,Insurance Cross-Sell,Email,A,2024-11-10,0,0,0,0,0.22,0.0,21,20,101038
487,Mass Affluent,Credit Card Upgrade,Mobile App,B,2024-08-11,1,1,0,0,0.29,0.0,38,112,10742
488,Student,Personal Loan,Email,A,2024-09-05,0,0,0,0,0.25,0.0,38,50,30356
489,Mass Affluent,Insurance Cross-Sell,Email,A,2025-04-16,0,0,0,0,0.36,0.0,40,37,5000
490,Premier,Insurance Cross-Sell,Mobile App,B,2025-01-25,0,0,0,0,0.18,0.0,41,5,5000
491,Student,Savings Account,Email,A,2024-07-09,0,0,0,0,0.22,0.0,50,61,5000
492,Retail,Wealth Advisory,Email,A,2025-01-08,0,0,0,0,0.23,0.0,59,55,5000
493,Mass Affluent,Personal Loan,Email,A,2025-03-10,1,1,0,0,0.27,0.0,34,29,5000
494,Retail,Credit Card Upgrade,Mobile App,A,2024-10-31,0,0,0,0,0.29,0.0,32,89,15363
495,Student,Savings Account,SMS,A,2025-05-24,0,0,0,0,0.29,0.0,42,18,112476
496,Premier,Personal Loan,Email,A,2024-07-14,0,0,0,0,0.2,0.0,27,137,14393
497,Salary,Savings Account,Email,B,2024-09-21,1,0,0,0,0.34,0.0,66,61,5000
498,Retail,Credit Card Upgrade,Email,A,2024-07-05,0,0,0,0,0.32,0.0,41,5,6346
499,Mass Affluent,Insurance Cross-Sell,Email,A,2024-12-31,0,0,0,0,0.31,0.0,29,68,73613
500,Student,Insurance Cross-Sell,Call Center,A,2024-10-03,1,1,1,0,2.68,0.0,31,29,28708
501,Mass Affluent,Wealth Advisory,Call Center,A,2025-05-27,0,0,0,0,2.56,0.0,30,15,27902
502,Premier,Savings Account,Call Center,B,2024-11-26,1,0,0,0,2.72,0.0,53,79,49269
503,Premier,Personal Loan,Mobile App,A,2025-03-28,0,0,0,0,0.25,0.0,44,41,8243
504,Premier,Wealth Advisory,Call Center,A,2025-02-17,0,0,0,0,2.68,0.0,69,107,10799
505,Retail,Wealth Advisory,Mobile App,B,2024-06-06,0,0,0,0,0.27,0.0,18,37,9475
506,Retail,Credit Card Upgrade,Call Center,B,2024-12-04,0,0,0,0,2.62,0.0,58,103,118386
507,Retail,Insurance Cross-Sell,Mobile App,A,2024-11-04,0,0,0,0,0.27,0.0,18,15,33604
508,Student,Wealth Advisory,SMS,A,2025-03-10,0,0,0,0,0.25,0.0,27,66,40690
509,Retail,Insurance Cross-Sell,Email,A,2024-11-17,0,0,0,0,0.28,0.0,39,4,7931
510,Retail,Wealth Advisory,SMS,B,2025-02-04,0,0,0,0,0.19,0.0,30,56,7418
511,Salary,Wealth Advisory,SMS,A,2025-01-18,0,0,0,0,0.23,0.0,30,39,33441
512,Retail,Personal Loan,SMS,A,2025-04-24,0,0,0,0,0.15,0.0,51,8,54040
513,Retail,Insurance Cross-Sell,Mobile App,B,2025-03-27,0,0,0,0,0.3,0.0,58,54,172170
514,Retail,Insurance Cross-Sell,Mobile App,A,2025-02-08,0,0,0,0,0.24,0.0,53,127,44156
515,Student,Credit Card Upgrade,Email,B,2024-10-18,0,0,0,0,0.21,0.0,45,35,73000
516,Salary,Credit Card Upgrade,Email,B,2025-01-26,0,0,0,0,0.22,0.0,42,8,16029
517,Salary,Personal Loan,Call Center,B,2024-11-17,1,1,0,0,2.56,0.0,18,37,114594
518,Mass Affluent,Wealth Advisory,SMS,A,2024-06-30,0,0,0,0,0.22,0.0,33,108,5000
519,Premier,Insurance Cross-Sell,Email,A,2025-01-09,0,0,0,0,0.21,0.0,27,57,9498
520,Premier,Credit Card Upgrade,Call Center,B,2024-08-10,1,0,0,0,2.59,0.0,57,35,19539
521,Student,Savings Account,Email,A,2024-11-12,0,0,0,0,0.32,0.0,57,36,14484
522,Mass Affluent,Personal Loan,SMS,B,2025-04-04,0,0,0,0,0.28,0.0,27,110,26130
523,Salary,Insurance Cross-Sell,Email,B,2024-09-27,0,0,0,0,0.31,0.0,18,34,7727
524,Premier,Wealth Advisory,Call Center,A,2024-08-21,1,0,0,0,2.55,0.0,68,11,114248
525,Premier,Wealth Advisory,Mobile App,B,2024-07-30,0,0,0,0,0.33,0.0,73,67,36165
526,Retail,Savings Account,SMS,B,2024-12-31,0,0,0,0,0.3,0.0,25,3,175659
527,Retail,Personal Loan,Call Center,A,2024-11-18,1,0,0,0,2.64,0.0,22,36,258650
528,Retail,Personal Loan,Call Center,B,2024-08-26,0,0,0,0,2.55,0.0,34,2,37544
529,Retail,Credit Card Upgrade,Mobile App,A,2025-03-23,1,0,0,0,0.27,0.0,48,46,8989
530,Student,Insurance Cross-Sell,Call Center,B,2024-09-27,0,0,0,0,2.64,0.0,52,47,20304
531,Student,Wealth Advisory,Mobile App,A,2024-09-13,0,0,0,0,0.19,0.0,26,114,335253
532,Salary,Insurance Cross-Sell,SMS,B,2024-07-28,1,0,0,0,0.26,0.0,64,20,17119
533,Premier,Insurance Cross-Sell,SMS,A,2025-01-27,0,0,0,0,0.27,0.0,31,16,264407
534,Premier,Savings Account,Email,A,2024-10-23,0,0,0,0,0.32,0.0,41,39,41929
535,Student,Wealth Advisory,Email,A,2024-07-02,0,0,0,0,0.29,0.0,37,95,30845
536,Premier,Insurance Cross-Sell,Mobile App,A,2024-07-31,0,0,0,0,0.34,0.0,34,14,28306
537,Retail,Wealth Advisory,Email,A,2024-09-19,0,0,0,0,0.24,0.0,67,47,32539
538,Retail,Personal Loan,SMS,A,2025-01-18,0,0,0,0,0.16,0.0,18,28,133081
539,Student,Savings Account,Email,A,2024-09-03,0,0,0,0,0.27,0.0,42,26,5000
